195,32017,202348,35,0
195,32017,202348,35,0
220,32017,202348,35,0
195,32017,202348,35,0
195,32017,202348,35,0
185,32017,202348,30,0
195,32017,202348,35,0
195,32017,202348,35,0
195,32017,202348,35,0
220,32017,202348,35,0
160,32017,202348,30,0
195,32017,202348,35,0
220,32017,202348,35,0
195,32017,202348,35,0
195,32017,202348,35,0
195,32017,200588,35,0
185,32017,200588,30,0
195,32017,200588,35,0
195,32017,200588,35,0
220,32017,200588,35,0
195,32017,200588,35,0
195,32017,200588,35,0
185,32017,200588,30,0
195,32017,200588,35,0
195,32017,200588,35,0
195,32017,200588,35,0
220,32017,200588,35,0
160,32017,200588,30,0
195,32017,200588,35,0
220,32017,179468,35,0
195,32017,179468,35,0
195,32017,179468,35,0
195,32017,179468,35,0
185,32017,179468,30,0
195,32017,179468,35,0
195,32017,179468,35,0
220,32017,179468,35,0
195,32017,179468,35,0
195,32017,179468,35,0
195,32017,179468,35,0
185,32017,179468,30,0
195,32017,179468,35,0
195,32017,179468,35,0
220,32017,179468,35,0
195,32017,160108,35,0
160,32017,160108,30,0
220,32017,160108,35,0
195,32017,160108,35,0
195,32017,160108,35,0
195,32017,160108,35,0
185,32017,160108,30,0
195,32017,160108,35,0
195,32017,160108,35,0
220,32017,160108,35,0
195,32017,160108,35,0
195,32017,160108,35,0
195,32017,160108,35,0
185,32017,160108,30,0
195,32017,160108,35,0
195,31769,156588,35,0
220,31769,156588,35,0
195,31769,156588,35,0
160,31769,156588,30,0
220,31769,156588,35,0
195,31769,156588,35,0
195,31769,156588,35,0
195,31769,156588,35,0
185,31769,156588,30,0
195,31769,156588,35,0
195,31769,156588,35,0
220,31769,156588,35,0
195,31769,156588,35,0
195,31769,156588,35,0
195,31769,154828,35,0
185,31769,154828,30,0
195,31769,154828,35,0
195,31769,154828,35,0
220,31769,154828,35,0
195,31769,154828,35,0
195,31769,154828,35,0
185,31769,154828,30,0
195,31769,154828,35,0
195,31769,154828,35,0
195,31769,154828,35,0
220,31769,154828,35,0
160,31769,154828,30,0
195,31769,154828,35,0
220,31769,154828,35,0
195,31769,144268,35,0
195,31769,144268,35,0
195,31769,144268,35,0
185,31769,144268,30,0
195,31769,144268,35,0
195,31769,144268,35,0
220,31769,144268,35,0
195,31769,144268,35,0
195,31769,144268,35,0
195,31769,144268,35,0
185,31769,144268,30,0
195,31769,144268,35,0
195,31769,144268,35,0
220,31769,144268,35,0
160,31769,144268,30,0
195,31769,124908,35,0
220,31769,124908,35,0
195,31769,124908,35,0
195,31769,124908,35,0
195,31769,124908,35,0
185,31769,124908,30,0
195,31769,124908,35,0
195,31769,124908,35,0
220,31769,124908,35,0
195,31769,124908,35,0
195,31769,124908,35,0
195,31769,124908,35,0
185,31769,124908,30,0
195,31769,124908,35,0
195,31769,117868,35,0
220,31769,117868,35,0
195,31769,117868,35,0
160,31769,117868,30,0
220,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
185,31769,117868,30,0
195,31769,117868,35,0
195,31769,117868,35,0
220,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
185,31769,117868,30,0
195,31769,117868,35,0
195,31769,117868,35,0
220,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
185,31769,117868,30,0
195,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
220,31769,117868,35,0
160,31769,117868,30,0
195,31769,117868,35,0
220,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
185,31769,117868,30,0
195,31769,117868,35,0
195,31769,117868,35,0
220,31769,117868,35,0
195,31769,117868,35,0
195,31769,117868,35,0
