1640,3961,8585
1640,3961,8585
1640,3961,8538
1680,3961,8538
1680,3961,8538
1680,3961,8538
1680,3961,8538
1640,3961,8491
1680,3961,8491
1680,3961,8491
1640,3961,8491
1680,3961,8491
1680,3961,8491
1680,3961,8491
1640,3961,8491
1680,3961,8491
1680,3961,8491
1640,3961,8491
1680,3961,8491
1680,3919,8491
1680,3919,8491
1640,3919,8491
1680,3919,8491
1680,3919,8491
1680,3919,8491
1640,3919,8491
1680,3919,8491
1680,3919,8491
1680,3919,8491
1680,3919,8350
1640,3919,8350
1680,3919,8491
1680,3919,8491
1640,3919,8491
1680,3919,8397
1680,3919,8397
1680,3919,8350
1680,3919,8350
1680,3919,8350
1640,3919,8350
1680,3919,8350
1680,3856,8350
1680,3856,8350
1640,3709,8350
1680,3709,8350
1680,3709,8303
1680,3709,8303
1640,3709,8303
1680,3709,8350
1680,3709,8350
1680,3709,8303
1640,3709,8303
1680,3709,8303
1600,3709,8350
1600,3709,8350
1600,3709,8538
1640,3709,8538
1680,3709,8538
1640,3709,8585
1680,3709,8585
1680,3709,8538
1640,3709,8538
1680,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8538
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1680,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8491
1640,3709,8397
1600,3709,8397
1640,3709,8491
1640,3709,8491
1640,3709,8397
1640,3709,8397
1640,3709,8397
1640,3709,8397
1640,3709,8397
1640,3709,8350
1640,3709,8350
1680,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1560,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1680,3709,8350
1640,3709,8350
1600,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1640,3709,8350
1680,3709,8350
1640,3709,8350
1680,3709,8350
1680,3709,8350
1640,3709,8350
1680,3709,8350
1680,3709,8350
1640,3709,8350
