Timestamp: 335618840264 TotalImages: 1 BatchSize: 1 LearnedSize: 2 CPULatency: 6912 GPULatency: 6908 SLO: 10000
Timestamp: 335618847827 TotalImages: 3 BatchSize: 2 LearnedSize: 3 CPULatency: 13594 GPULatency: 7552 SLO: 10000
Timestamp: 335618855613 TotalImages: 6 BatchSize: 3 LearnedSize: 4 CPULatency: 20522 GPULatency: 7774 SLO: 10000
Timestamp: 335618864060 TotalImages: 10 BatchSize: 4 LearnedSize: 5 CPULatency: 27156 GPULatency: 8438 SLO: 10000
Timestamp: 335618871573 TotalImages: 12 BatchSize: 2 LearnedSize: 5 CPULatency: 32302 GPULatency: 7503 SLO: 10000
Timestamp: 335618880398 TotalImages: 17 BatchSize: 5 LearnedSize: 6 CPULatency: 38728 GPULatency: 8816 SLO: 10000
Timestamp: 335618889989 TotalImages: 23 BatchSize: 6 LearnedSize: 6 CPULatency: 25189 GPULatency: 9581 SLO: 10000
Timestamp: 335618897715 TotalImages: 26 BatchSize: 3 LearnedSize: 6 CPULatency: 56616 GPULatency: 7717 SLO: 10000
Timestamp: 335618907245 TotalImages: 32 BatchSize: 6 LearnedSize: 7 CPULatency: 25484 GPULatency: 9521 SLO: 10000
Timestamp: 335618917764 TotalImages: 39 BatchSize: 7 LearnedSize: 7 CPULatency: 40725 GPULatency: 10509 SLO: 10000
Timestamp: 335618928284 TotalImages: 46 BatchSize: 7 LearnedSize: 7 CPULatency: 21809 GPULatency: 10511 SLO: 10000
Timestamp: 335618935796 TotalImages: 48 BatchSize: 2 LearnedSize: 7 CPULatency: 28718 GPULatency: 7503 SLO: 10000
Timestamp: 335618946318 TotalImages: 55 BatchSize: 7 LearnedSize: 7 CPULatency: 25078 GPULatency: 10513 SLO: 10000
275,0,0,65,15
Timestamp: 335618954540 TotalImages: 4 BatchSize: 4 LearnedSize: 7 CPULatency: 30936 GPULatency: 8212 SLO: 10000
Timestamp: 335618964346 TotalImages: 11 BatchSize: 7 LearnedSize: 7 CPULatency: 27105 GPULatency: 9800 SLO: 10000
