Timestamp: 273052720234 TotalImages: 1 BatchSize: 1 LearnedSize: 3 CPULatency: 7518 GPULatency: 7514 SLO: 25000
Timestamp: 273052731254 TotalImages: 4 BatchSize: 3 LearnedSize: 6 CPULatency: 17656 GPULatency: 11008 SLO: 25000
Timestamp: 273052746172 TotalImages: 10 BatchSize: 6 LearnedSize: 10 CPULatency: 31062 GPULatency: 14907 SLO: 25000
Timestamp: 273052757036 TotalImages: 13 BatchSize: 3 LearnedSize: 10 CPULatency: 38402 GPULatency: 10853 SLO: 25000
Timestamp: 273052776226 TotalImages: 23 BatchSize: 10 LearnedSize: 13 CPULatency: 54970 GPULatency: 19180 SLO: 25000
Timestamp: 273052787188 TotalImages: 26 BatchSize: 3 LearnedSize: 13 CPULatency: 65985 GPULatency: 10950 SLO: 25000
Timestamp: 273052813842 TotalImages: 39 BatchSize: 13 LearnedSize: 13 CPULatency: 48720 GPULatency: 26645 SLO: 25000
Timestamp: 273052824806 TotalImages: 42 BatchSize: 3 LearnedSize: 13 CPULatency: 32568 GPULatency: 10953 SLO: 25000
210,0,0,40,5
Timestamp: 273052851456 TotalImages: 13 BatchSize: 13 LearnedSize: 13 CPULatency: 36632 GPULatency: 26640 SLO: 25000
Timestamp: 273052862420 TotalImages: 16 BatchSize: 3 LearnedSize: 13 CPULatency: 33224 GPULatency: 10956 SLO: 25000
Timestamp: 273052889074 TotalImages: 29 BatchSize: 13 LearnedSize: 13 CPULatency: 36643 GPULatency: 26645 SLO: 25000
Timestamp: 273052899982 TotalImages: 32 BatchSize: 3 LearnedSize: 13 CPULatency: 33831 GPULatency: 10899 SLO: 25000
Timestamp: 273052925035 TotalImages: 45 BatchSize: 13 LearnedSize: 13 CPULatency: 35026 GPULatency: 25044 SLO: 25000
Timestamp: 273052935174 TotalImages: 48 BatchSize: 3 LearnedSize: 13 CPULatency: 32063 GPULatency: 10129 SLO: 25000
Timestamp: 273052959783 TotalImages: 61 BatchSize: 13 LearnedSize: 13 CPULatency: 33621 GPULatency: 24601 SLO: 25000
Timestamp: 273052969921 TotalImages: 64 BatchSize: 3 LearnedSize: 13 CPULatency: 29911 GPULatency: 10129 SLO: 25000
Timestamp: 273052994486 TotalImages: 77 BatchSize: 13 LearnedSize: 13 CPULatency: 32532 GPULatency: 24556 SLO: 25000
Timestamp: 273053004523 TotalImages: 80 BatchSize: 3 LearnedSize: 13 CPULatency: 32591 GPULatency: 10028 SLO: 25000
400,0,0,50,15
Timestamp: 273053029024 TotalImages: 13 BatchSize: 13 LearnedSize: 13 CPULatency: 33025 GPULatency: 24492 SLO: 25000
Timestamp: 273053039109 TotalImages: 16 BatchSize: 3 LearnedSize: 13 CPULatency: 32119 GPULatency: 10080 SLO: 25000
Timestamp: 273053063507 TotalImages: 29 BatchSize: 13 LearnedSize: 13 CPULatency: 33466 GPULatency: 24389 SLO: 25000
Timestamp: 273053073597 TotalImages: 32 BatchSize: 3 LearnedSize: 13 CPULatency: 32016 GPULatency: 10081 SLO: 25000
Timestamp: 273053098265 TotalImages: 45 BatchSize: 13 LearnedSize: 13 CPULatency: 33829 GPULatency: 24659 SLO: 25000
Timestamp: 273053108353 TotalImages: 48 BatchSize: 3 LearnedSize: 13 CPULatency: 29812 GPULatency: 10078 SLO: 25000
Timestamp: 273053132859 TotalImages: 61 BatchSize: 13 LearnedSize: 13 CPULatency: 32368 GPULatency: 24498 SLO: 25000
Timestamp: 273053142781 TotalImages: 64 BatchSize: 3 LearnedSize: 13 CPULatency: 32466 GPULatency: 9913 SLO: 25000
Timestamp: 273053167082 TotalImages: 77 BatchSize: 13 LearnedSize: 13 CPULatency: 32546 GPULatency: 24293 SLO: 25000
