Timestamp: 336646125736 TotalImages: 1 BatchSize: 1 LearnedSize: 2 CPULatency: 6929 GPULatency: 6925 SLO: 20000
Timestamp: 336646133249 TotalImages: 3 BatchSize: 2 LearnedSize: 5 CPULatency: 13510 GPULatency: 7502 SLO: 20000
Timestamp: 336646142074 TotalImages: 8 BatchSize: 5 LearnedSize: 11 CPULatency: 22215 GPULatency: 8815 SLO: 20000
Timestamp: 336646149860 TotalImages: 11 BatchSize: 3 LearnedSize: 11 CPULatency: 28586 GPULatency: 7775 SLO: 20000
Timestamp: 336646162134 TotalImages: 22 BatchSize: 11 LearnedSize: 17 CPULatency: 35558 GPULatency: 12264 SLO: 20000
Timestamp: 336646169644 TotalImages: 24 BatchSize: 2 LearnedSize: 17 CPULatency: 22261 GPULatency: 7499 SLO: 20000
Timestamp: 336646181965 TotalImages: 35 BatchSize: 11 LearnedSize: 17 CPULatency: 24397 GPULatency: 12312 SLO: 20000
Timestamp: 336646190732 TotalImages: 40 BatchSize: 5 LearnedSize: 17 CPULatency: 19245 GPULatency: 8758 SLO: 20000
Timestamp: 336646202346 TotalImages: 50 BatchSize: 10 LearnedSize: 17 CPULatency: 19179 GPULatency: 11604 SLO: 20000
Timestamp: 336646211772 TotalImages: 56 BatchSize: 6 LearnedSize: 17 CPULatency: 19377 GPULatency: 9417 SLO: 20000
Timestamp: 336646223165 TotalImages: 66 BatchSize: 10 LearnedSize: 17 CPULatency: 19578 GPULatency: 11381 SLO: 20000
Timestamp: 336646231989 TotalImages: 72 BatchSize: 6 LearnedSize: 17 CPULatency: 16364 GPULatency: 8814 SLO: 20000
Timestamp: 336646241959 TotalImages: 80 BatchSize: 8 LearnedSize: 17 CPULatency: 17500 GPULatency: 9961 SLO: 20000
Timestamp: 336646252092 TotalImages: 88 BatchSize: 8 LearnedSize: 17 CPULatency: 18699 GPULatency: 10124 SLO: 20000
Timestamp: 336646262062 TotalImages: 96 BatchSize: 8 LearnedSize: 17 CPULatency: 17452 GPULatency: 9961 SLO: 20000
Timestamp: 336646272088 TotalImages: 104 BatchSize: 8 LearnedSize: 17 CPULatency: 18511 GPULatency: 10017 SLO: 20000
Timestamp: 336646282116 TotalImages: 112 BatchSize: 8 LearnedSize: 17 CPULatency: 18628 GPULatency: 10019 SLO: 20000
560,0,0,85,0
Timestamp: 336646292083 TotalImages: 8 BatchSize: 8 LearnedSize: 17 CPULatency: 18505 GPULatency: 9957 SLO: 20000
Timestamp: 336646302051 TotalImages: 16 BatchSize: 8 LearnedSize: 17 CPULatency: 18505 GPULatency: 9962 SLO: 20000
Timestamp: 336646312127 TotalImages: 24 BatchSize: 8 LearnedSize: 17 CPULatency: 18589 GPULatency: 10065 SLO: 20000
Timestamp: 336646322147 TotalImages: 32 BatchSize: 8 LearnedSize: 17 CPULatency: 18586 GPULatency: 10011 SLO: 20000
Timestamp: 336646332220 TotalImages: 40 BatchSize: 8 LearnedSize: 17 CPULatency: 18267 GPULatency: 10065 SLO: 20000
Timestamp: 336646342132 TotalImages: 48 BatchSize: 8 LearnedSize: 17 CPULatency: 17940 GPULatency: 9903 SLO: 20000
Timestamp: 336646352102 TotalImages: 56 BatchSize: 8 LearnedSize: 17 CPULatency: 18275 GPULatency: 9961 SLO: 20000
Timestamp: 336646362125 TotalImages: 64 BatchSize: 8 LearnedSize: 17 CPULatency: 17502 GPULatency: 10014 SLO: 20000
Timestamp: 336646372092 TotalImages: 72 BatchSize: 8 LearnedSize: 17 CPULatency: 18533 GPULatency: 9958 SLO: 20000
Timestamp: 336646382114 TotalImages: 80 BatchSize: 8 LearnedSize: 17 CPULatency: 18607 GPULatency: 10013 SLO: 20000
Timestamp: 336646392030 TotalImages: 88 BatchSize: 8 LearnedSize: 17 CPULatency: 18507 GPULatency: 9907 SLO: 20000
Timestamp: 336646402055 TotalImages: 96 BatchSize: 8 LearnedSize: 17 CPULatency: 18528 GPULatency: 10017 SLO: 20000
Timestamp: 336646412027 TotalImages: 104 BatchSize: 8 LearnedSize: 17 CPULatency: 18560 GPULatency: 9964 SLO: 20000
Timestamp: 336646421941 TotalImages: 112 BatchSize: 8 LearnedSize: 17 CPULatency: 18389 GPULatency: 9905 SLO: 20000
Timestamp: 336646431905 TotalImages: 120 BatchSize: 8 LearnedSize: 17 CPULatency: 17554 GPULatency: 9956 SLO: 20000
Timestamp: 336646441820 TotalImages: 128 BatchSize: 8 LearnedSize: 17 CPULatency: 18477 GPULatency: 9906 SLO: 20000
