35,34342,61721,0,0
30,34342,61721,0,0
35,34342,61721,0,0
35,34342,61721,0,0
35,34342,61721,0,0
30,34342,61721,0,0
35,34342,61721,0,0
35,34342,61721,0,0
30,34342,61721,0,0
35,34342,61721,0,0
35,34342,61721,0,0
30,34342,61721,0,0
35,34342,61721,0,0
35,34342,61721,0,0
35,34342,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33914,61721,0,0
30,33914,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
30,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
30,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
30,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
35,33486,62105,0,0
30,33486,62105,0,0
35,33486,62105,0,0
35,33486,62105,0,0
30,33486,62105,0,0
35,33486,62105,0,0
35,33486,62105,0,0
35,33486,62105,0,0
30,33486,62105,0,0
35,33486,62105,0,0
35,33486,62105,0,0
35,33486,62105,0,0
35,33486,62105,0,0
30,33486,62105,0,0
35,33486,62105,0,0
35,33486,61721,0,0
30,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
30,33486,61721,0,0
35,33486,61721,0,0
35,33486,61721,0,0
30,33486,61721,0,0
35,33486,61721,0,0
