480,20790,32929,0,0
480,20790,32929,0,0
480,20790,32929,0,0
530,20790,32929,0,0
480,20790,32929,0,0
510,20790,32929,0,0
480,20790,32929,0,0
480,20790,32929,0,0
530,20198,32929,0,0
480,20198,32929,0,0
480,20198,32929,0,0
510,20198,32929,0,0
480,20198,32929,0,0
480,20198,32929,0,0
530,20198,32929,0,0
480,20198,32929,0,0
480,19754,32929,0,0
480,19754,32929,0,0
480,19754,32929,0,0
510,19754,32929,0,0
480,19754,32929,0,0
480,19754,32929,0,0
530,19754,32929,0,0
510,19754,32929,0,0
480,19754,32929,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19754,33146,0,0
510,19754,33146,0,0
480,19754,33146,0,0
480,19754,33146,0,0
530,19754,33146,0,0
480,19606,33146,0,0
510,19606,33146,0,0
480,19606,33146,0,0
480,19606,33146,0,0
530,19606,33146,0,0
480,19606,33146,0,0
510,19606,33146,0,0
480,19606,33146,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
510,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
530,19606,33363,0,0
480,19606,33363,0,0
480,19606,33363,0,0
480,19458,33363,0,0
510,19458,33363,0,0
480,19458,33363,0,0
480,19458,33363,0,0
530,19458,33363,0,0
480,19458,33363,0,0
510,19458,33363,0,0
480,19458,33363,0,0
530,19458,33363,0,0
480,19458,33363,0,0
510,19458,33363,0,0
480,19458,33363,0,0
480,19458,33363,0,0
480,19458,33363,0,0
530,19458,33363,0,0
480,19458,33363,0,0
510,19458,33363,0,0
480,19458,33363,0,0
480,19458,33363,0,0
480,19458,33363,0,0
530,19458,33363,0,0
480,19458,33363,0,0
510,19458,33363,0,0
480,19458,33363,0,0
